2018-12-24 11:35:09,205 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/junit/junit/3.8.1/junit-3.8.1.pom
2018-12-24 11:35:09,400 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/junit/junit/3.8.1/junit-3.8.1.pom
2018-12-24 11:35:09,725 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-utils/1.0.4/plexus-utils-1.0.4.pom
2018-12-24 11:35:09,879 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/codehaus/plexus/plexus-utils/1.0.4/plexus-utils-1.0.4.pom
2018-12-24 11:35:10,045 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.pom
2018-12-24 11:35:10,198 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.pom
2018-12-24 11:35:10,528 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.pom
2018-12-24 11:35:10,885 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.pom
2018-12-24 11:35:11,076 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/reporting/maven-reporting-api/2.0.6/maven-reporting-api-2.0.6.pom
2018-12-24 11:35:11,285 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/reporting/maven-reporting-api/2.0.6/maven-reporting-api-2.0.6.pom
2018-12-24 11:35:11,691 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/reporting/maven-reporting/2.0.6/maven-reporting-2.0.6.pom
2018-12-24 11:35:11,887 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/reporting/maven-reporting/2.0.6/maven-reporting-2.0.6.pom
2018-12-24 11:35:12,166 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/doxia/doxia-sink-api/1.0-alpha-7/doxia-sink-api-1.0-alpha-7.pom
2018-12-24 11:35:12,385 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/doxia/doxia-sink-api/1.0-alpha-7/doxia-sink-api-1.0-alpha-7.pom
2018-12-24 11:35:12,684 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/doxia/doxia/1.0-alpha-7/doxia-1.0-alpha-7.pom
2018-12-24 11:35:12,837 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/doxia/doxia/1.0-alpha-7/doxia-1.0-alpha-7.pom
2018-12-24 11:35:13,166 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom
2018-12-24 11:35:13,399 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.pom
2018-12-24 11:35:13,598 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2018-12-24 11:35:13,758 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.pom
2018-12-24 11:35:14,076 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2018-12-24 11:35:14,279 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.pom
2018-12-24 11:35:14,597 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.pom
2018-12-24 11:35:14,758 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://localhost:8081/repository/aliyun/org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.pom
2018-12-24 11:35:14,995 [Worker-12: Creating project "cvs_global_parent"] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://localhost:8081/repository/aliyun/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.pom
